date,market,crop,price_rwf
2013-10-01,Gisagara,beans,522.4
2013-11-01,Gisagara,beans,493.5
2013-12-01,Gisagara,beans,436.0
2014-03-01,Gisagara,beans,441.0
2014-05-01,Gisagara,beans,385.75
2014-06-01,Gisagara,beans,394.5
2014-07-01,Gisagara,beans,394.0
2014-08-01,Gisagara,beans,441.67
2014-09-01,Gisagara,beans,422.0
2014-10-01,Gisagara,beans,393.25
2014-11-01,Gisagara,beans,351.25
2014-12-01,Gisagara,beans,334.0
2015-03-01,Gisagara,beans,309.5
2015-06-01,Gisagara,beans,455.25
2015-07-01,Gisagara,beans,456.6
2015-08-01,Gisagara,beans,414.0
2015-09-01,Gisagara,beans,392.2
2015-10-01,Gisagara,beans,424.25
2015-11-01,Gisagara,beans,437.5
2015-12-01,Gisagara,beans,447.5
2016-11-01,Gisagara,beans,450.0
2016-12-01,Gisagara,beans,520.0
2017-01-01,Gisagara,beans,358.25
2017-02-01,Gisagara,beans,347.5
2017-03-01,Gisagara,beans,385.0
2017-04-01,Gisagara,beans,405.0
2017-05-01,Gisagara,beans,303.3333333333333
2017-06-01,Gisagara,beans,350.0
2017-07-01,Gisagara,beans,365.0
2017-08-01,Gisagara,beans,345.0
2017-09-01,Gisagara,beans,428.3333333333333
2017-10-01,Gisagara,beans,410.0
2017-11-01,Gisagara,beans,395.0
2017-12-01,Gisagara,beans,313.3333333333333
2018-01-01,Gisagara,beans,303.3333333333333
2018-02-01,Gisagara,beans,300.0
2018-03-01,Gisagara,beans,312.5
2018-04-01,Gisagara,beans,333.3333333333333
2018-05-01,Gisagara,beans,325.0
2018-06-01,Gisagara,beans,335.0
2018-07-01,Gisagara,beans,345.0
2018-08-01,Gisagara,beans,325.0
2018-09-01,Gisagara,beans,325.0
2018-10-01,Gisagara,beans,333.3325
2018-11-01,Gisagara,beans,338.286
2018-12-01,Gisagara,beans,350.0
2019-01-01,Gisagara,beans,338.75
2019-02-01,Gisagara,beans,338.0
2019-03-01,Gisagara,beans,374.645
2019-04-01,Gisagara,beans,406.19
2019-05-01,Gisagara,beans,401.2966666666666
2019-06-01,Gisagara,beans,339.046
2019-07-01,Gisagara,beans,399.9325
2019-08-01,Gisagara,beans,409.5
2019-09-01,Gisagara,beans,457.5
2019-10-01,Gisagara,beans,473.5425
2019-11-01,Gisagara,beans,674.375
2019-12-01,Gisagara,beans,643.75
2020-01-01,Gisagara,beans,487.5
2020-02-01,Gisagara,beans,476.845
2020-03-01,Gisagara,beans,558.3333333333334
2020-04-01,Gisagara,beans,631.2133333333333
2020-05-01,Gisagara,beans,523.8066666666667
2020-06-01,Gisagara,beans,616.3566666666667
2020-07-01,Gisagara,beans,593.8733333333333
2020-08-01,Gisagara,beans,613.1733333333333
2020-09-01,Gisagara,beans,699.25
2020-10-01,Gisagara,beans,731.3133333333334
2020-11-01,Gisagara,beans,738.15
2020-12-01,Gisagara,beans,719.58
2021-01-01,Gisagara,beans,529.7466666666667
2021-02-01,Gisagara,beans,471.385
2021-03-01,Gisagara,beans,446.8066666666667
2021-04-01,Gisagara,beans,428.2266666666667
2021-05-01,Gisagara,beans,364.75666666666666
2021-06-01,Gisagara,beans,373.03999999999996
2021-07-01,Gisagara,beans,399.72333333333336
2021-08-01,Gisagara,beans,383.1933333333333
2021-09-01,Gisagara,beans,382.7666666666667
2021-10-01,Gisagara,beans,340.65000000000003
2021-11-01,Gisagara,beans,328.56333333333333
2021-12-01,Gisagara,beans,292.53499999999997
2022-01-01,Gisagara,beans,253.02999999999997
2022-02-01,Gisagara,beans,280.1625
2022-03-01,Gisagara,beans,300.77666666666664
2022-04-01,Gisagara,beans,343.71000000000004
2022-05-01,Gisagara,beans,358.24666666666667
2022-06-01,Gisagara,beans,537.3433333333334
2022-07-01,Gisagara,beans,656.7466666666667
2022-08-01,Gisagara,beans,667.644
2022-09-01,Gisagara,beans,747.3525
2022-10-01,Gisagara,beans,1064.0466666666666
2022-11-01,Gisagara,beans,1176.0
2022-12-01,Gisagara,beans,976.9766666666668
2023-01-01,Gisagara,beans,936.9066666666668
2023-02-01,Gisagara,beans,1039.14
2023-03-01,Gisagara,beans,1321.3666666666666
2023-04-01,Gisagara,beans,1381.3500000000001
2023-05-01,Gisagara,beans,1146.7733333333333
2023-06-01,Gisagara,beans,1066.5166666666667
2023-07-01,Gisagara,beans,1044.4733333333334
2023-08-01,Gisagara,beans,1080.5325
2023-09-01,Gisagara,beans,1186.355
2023-10-01,Gisagara,beans,1114.7925
2023-11-01,Gisagara,beans,975.8000000000001
2023-12-01,Gisagara,beans,644.62
2024-01-01,Gisagara,beans,517.075
2024-02-01,Gisagara,beans,450.925
2024-03-01,Gisagara,beans,544.7925
2024-04-01,Gisagara,beans,595.02
2024-05-01,Gisagara,beans,539.08
2024-06-01,Gisagara,beans,609.8499999999999
2024-07-01,Gisagara,beans,678.4733333333334
2024-08-01,Gisagara,beans,786.14
2024-09-01,Gisagara,beans,848.778
2024-10-01,Gisagara,beans,904.744
2024-11-01,Gisagara,beans,966.66
2024-12-01,Gisagara,beans,941.07
2025-01-01,Gisagara,beans,690.155
2025-02-01,Gisagara,beans,797.38
2025-03-01,Gisagara,beans,778.62
2025-04-01,Gisagara,beans,886.5380000000001
2025-05-01,Gisagara,beans,791.8675000000001
2025-06-01,Gisagara,beans,790.0260000000001
2025-07-01,Gisagara,beans,789.0
2025-08-01,Gisagara,beans,802.346
2025-09-01,Gisagara,beans,857.8340000000001
2025-10-01,Gisagara,beans,840.8100000000001
2025-11-01,Gisagara,beans,778.7760000000001
2025-12-01,Gisagara,beans,779.6375
2026-01-01,Gisagara,beans,672.9533333333334
2026-02-01,Gisagara,beans,743.8299999999999
2026-03-01,Gisagara,beans,821.1625
2026-04-01,Gisagara,beans,865.7400000000001
2026-05-01,Gisagara,beans,875.0
2008-01-01,Huye,beans,281.6666666666667
2008-02-01,Huye,beans,278.3333333333333
2008-03-01,Huye,beans,278.3333333333333
2008-04-01,Huye,beans,276.6666666666667
2008-05-01,Huye,beans,258.3333333333333
2008-06-01,Huye,beans,284.1666666666667
2008-07-01,Huye,beans,374.16499999999996
2008-08-01,Huye,beans,391.6666666666667
2008-09-01,Huye,beans,386.6666666666667
2008-10-01,Huye,beans,376.25
2008-11-01,Huye,beans,321.25
2008-12-01,Huye,beans,320.0
2009-01-01,Huye,beans,256.25
2009-02-01,Huye,beans,238.75
2009-03-01,Huye,beans,225.0
2009-04-01,Huye,beans,246.25
2009-05-01,Huye,beans,236.67
2009-06-01,Huye,beans,243.75
2009-07-01,Huye,beans,238.125
2009-08-01,Huye,beans,250.0
2009-09-01,Huye,beans,290.41499999999996
2009-10-01,Huye,beans,325.0
2009-11-01,Huye,beans,421.75
2009-12-01,Huye,beans,422.83500000000004
2010-01-01,Huye,beans,230.83499999999998
2010-02-01,Huye,beans,246.66500000000002
2010-03-01,Huye,beans,245.0
2010-04-01,Huye,beans,239.795
2010-05-01,Huye,beans,244.33499999999998
2010-06-01,Huye,beans,270.21000000000004
2010-07-01,Huye,beans,310.0
2010-08-01,Huye,beans,295.06
2010-09-01,Huye,beans,333.0
2010-11-01,Huye,beans,328.75
2010-12-01,Huye,beans,323.0
2011-01-01,Huye,beans,357.7
2011-02-01,Huye,beans,332.66499999999996
2011-03-01,Huye,beans,297.375
2011-04-01,Huye,beans,317.5
2011-05-01,Huye,beans,325.75
2011-06-01,Huye,beans,351.9
2011-07-01,Huye,beans,390.29
2011-08-01,Huye,beans,369.145
2011-09-01,Huye,beans,354.515
2011-10-01,Huye,beans,341.7
2011-11-01,Huye,beans,340.75
2011-12-01,Huye,beans,321.66333333333336
2012-01-01,Huye,beans,257.8075
2012-02-01,Huye,beans,263.5675
2012-03-01,Huye,beans,273.48
2012-04-01,Huye,beans,308.9825
2012-05-01,Huye,beans,309.066
2012-06-01,Huye,beans,309.006
2012-07-01,Huye,beans,315.60714285714283
2012-08-01,Huye,beans,318.2633333333333
2012-09-01,Huye,beans,345.75
2012-10-01,Huye,beans,379.4
2012-11-01,Huye,beans,349.9225
2012-12-01,Huye,beans,354.365
2013-01-01,Huye,beans,288.094
2013-02-01,Huye,beans,286.0
2013-03-01,Huye,beans,318.5
2013-04-01,Huye,beans,349.6
2013-05-01,Huye,beans,360.0733333333333
2013-06-01,Huye,beans,398.075
2013-07-01,Huye,beans,397.9
2013-08-01,Huye,beans,389.0625
2013-09-01,Huye,beans,478.405
2013-10-01,Huye,beans,518.0925
2013-11-01,Huye,beans,518.078
2013-12-01,Huye,beans,434.4
2014-01-01,Huye,beans,334.086
2014-02-01,Huye,beans,369.3575
2014-03-01,Huye,beans,377.92
2014-04-01,Huye,beans,388.3
2014-05-01,Huye,beans,365.3375
2014-06-01,Huye,beans,404.0075
2014-07-01,Huye,beans,401.4066666666667
2014-08-01,Huye,beans,421.3225
2014-09-01,Huye,beans,406.4175
2014-10-01,Huye,beans,411.0
2014-11-01,Huye,beans,335.40999999999997
2014-12-01,Huye,beans,335.9533333333333
2015-01-01,Huye,beans,271.75
2015-02-01,Huye,beans,260.22749999999996
2015-03-01,Huye,beans,301.4066666666667
2015-04-01,Huye,beans,351.088
2015-05-01,Huye,beans,374.078
2015-06-01,Huye,beans,384.3925
2015-07-01,Huye,beans,384.12999999999994
2015-08-01,Huye,beans,388.996
2015-09-01,Huye,beans,404.6175
2015-10-01,Huye,beans,412.4325
2015-11-01,Huye,beans,451.76000000000005
2015-12-01,Huye,beans,494.026
2008-11-01,Kamonyi,beans,337.5
2009-01-01,Kamonyi,beans,260.0
2009-03-01,Kamonyi,beans,260.0
2009-07-01,Kamonyi,beans,254.5
2009-08-01,Kamonyi,beans,283.75
2009-11-01,Kamonyi,beans,362.5
2010-01-01,Kamonyi,beans,320.0
2010-04-01,Kamonyi,beans,270.0
2010-06-01,Kamonyi,beans,370.0
2010-07-01,Kamonyi,beans,322.5
2010-08-01,Kamonyi,beans,321.25
2010-09-01,Kamonyi,beans,373.33500000000004
2010-11-01,Kamonyi,beans,343.96000000000004
2010-12-01,Kamonyi,beans,317.865
2011-01-01,Kamonyi,beans,298.25
2011-02-01,Kamonyi,beans,313.33500000000004
2011-03-01,Kamonyi,beans,317.5
2011-04-01,Kamonyi,beans,315.0
2011-05-01,Kamonyi,beans,294.0
2011-06-01,Kamonyi,beans,278.5
2011-07-01,Kamonyi,beans,301.95
2011-08-01,Kamonyi,beans,325.375
2011-09-01,Kamonyi,beans,340.0
2011-10-01,Kamonyi,beans,319.4
2011-11-01,Kamonyi,beans,318.75
2011-12-01,Kamonyi,beans,315.8666666666667
2012-01-01,Kamonyi,beans,240.0
2012-02-01,Kamonyi,beans,243.75
2012-03-01,Kamonyi,beans,272.0
2012-04-01,Kamonyi,beans,315.0
2012-05-01,Kamonyi,beans,341.39000000000004
2012-06-01,Kamonyi,beans,317.22333333333336
2012-07-01,Kamonyi,beans,337.5
2012-08-01,Kamonyi,beans,335.895
2012-09-01,Kamonyi,beans,365.0
2012-10-01,Kamonyi,beans,370.0
2012-11-01,Kamonyi,beans,408.7
2012-12-01,Kamonyi,beans,359.875
2013-01-01,Kamonyi,beans,279.9433333333333
2013-02-01,Kamonyi,beans,298.0
2013-03-01,Kamonyi,beans,334.875
2013-04-01,Kamonyi,beans,370.75
2013-05-01,Kamonyi,beans,372.0
2013-08-01,Kamonyi,beans,386.5
2013-09-01,Kamonyi,beans,494.4166666666667
2013-10-01,Kamonyi,beans,550.0
2013-11-01,Kamonyi,beans,545.5833333333334
2013-12-01,Kamonyi,beans,408.83500000000004
2014-01-01,Kamonyi,beans,356.4433333333333
2014-02-01,Kamonyi,beans,392.875
2014-03-01,Kamonyi,beans,424.1666666666667
2014-04-01,Kamonyi,beans,415.5566666666667
2014-05-01,Kamonyi,beans,381.66499999999996
2014-06-01,Kamonyi,beans,422.22333333333336
2014-07-01,Kamonyi,beans,402.22333333333336
2014-08-01,Kamonyi,beans,410.83500000000004
2014-09-01,Kamonyi,beans,430.89000000000004
2014-10-01,Kamonyi,beans,400.0
2014-11-01,Kamonyi,beans,383.0566666666667
2014-12-01,Kamonyi,beans,327.5
2015-01-01,Kamonyi,beans,300.0
2015-04-01,Kamonyi,beans,422.5
2015-05-01,Kamonyi,beans,395.0
2015-06-01,Kamonyi,beans,400.0
2015-07-01,Kamonyi,beans,400.0
2015-08-01,Kamonyi,beans,411.25
2015-09-01,Kamonyi,beans,450.0
2015-10-01,Kamonyi,beans,448.0
2015-11-01,Kamonyi,beans,469.1666666666667
2015-12-01,Kamonyi,beans,568.0566666666667
2012-04-01,Karongi,beans,360.0
2012-05-01,Karongi,beans,359.0
2012-06-01,Karongi,beans,350.0
2012-07-01,Karongi,beans,331.67
2012-08-01,Karongi,beans,340.0
2012-11-01,Karongi,beans,355.0
2012-12-01,Karongi,beans,377.75
2013-01-01,Karongi,beans,296.6
2013-02-01,Karongi,beans,339.0
2013-03-01,Karongi,beans,353.25
2013-04-01,Karongi,beans,377.0
2013-05-01,Karongi,beans,393.5
2013-06-01,Karongi,beans,382.33
2013-07-01,Karongi,beans,394.0
2013-08-01,Karongi,beans,377.4
2013-09-01,Karongi,beans,495.0
2013-10-01,Karongi,beans,542.2
2013-11-01,Karongi,beans,525.5
2013-12-01,Karongi,beans,458.33
2014-01-01,Karongi,beans,386.67
2014-02-01,Karongi,beans,402.5
2014-03-01,Karongi,beans,500.0
2014-04-01,Karongi,beans,431.2
2014-05-01,Karongi,beans,404.25
2014-06-01,Karongi,beans,414.5
2014-07-01,Karongi,beans,330.25
2014-08-01,Karongi,beans,450.0
2014-09-01,Karongi,beans,441.33
2014-10-01,Karongi,beans,410.5
2014-11-01,Karongi,beans,407.75
2014-12-01,Karongi,beans,364.0
2015-01-01,Karongi,beans,298.5
2015-02-01,Karongi,beans,297.0
2015-03-01,Karongi,beans,322.25
2015-04-01,Karongi,beans,398.8
2015-05-01,Karongi,beans,454.0
2015-06-01,Karongi,beans,481.5
2015-07-01,Karongi,beans,472.2
2015-08-01,Karongi,beans,401.0
2015-09-01,Karongi,beans,403.6
2015-10-01,Karongi,beans,445.25
2015-11-01,Karongi,beans,436.25
2015-12-01,Karongi,beans,455.0
2016-11-01,Karongi,beans,570.0
2016-12-01,Karongi,beans,575.0
2017-01-01,Karongi,beans,600.0
2017-02-01,Karongi,beans,525.0
2017-03-01,Karongi,beans,533.3333333333334
2017-04-01,Karongi,beans,533.75
2017-05-01,Karongi,beans,475.0
2017-06-01,Karongi,beans,550.0
2017-07-01,Karongi,beans,447.5
2017-08-01,Karongi,beans,483.3333333333333
2017-09-01,Karongi,beans,480.0
2017-10-01,Karongi,beans,464.375
2017-11-01,Karongi,beans,425.0
2017-12-01,Karongi,beans,405.0
2018-01-01,Karongi,beans,387.5
2018-02-01,Karongi,beans,381.25
2018-03-01,Karongi,beans,390.0
2018-04-01,Karongi,beans,387.5
2018-05-01,Karongi,beans,405.0
2018-06-01,Karongi,beans,385.0
2018-07-01,Karongi,beans,401.25
2018-08-01,Karongi,beans,371.25
2018-09-01,Karongi,beans,415.0
2018-10-01,Karongi,beans,421.3425
2018-11-01,Karongi,beans,435.0
2018-12-01,Karongi,beans,445.10999999999996
2019-01-01,Karongi,beans,396.5825
2019-02-01,Karongi,beans,424.445
2019-03-01,Karongi,beans,447.0
2019-04-01,Karongi,beans,454.5825
2019-05-01,Karongi,beans,455.755
2019-06-01,Karongi,beans,412.455
2019-07-01,Karongi,beans,456.0825
2019-08-01,Karongi,beans,483.125
2019-09-01,Karongi,beans,509.9975
2019-10-01,Karongi,beans,554.375
2019-11-01,Karongi,beans,697.9175
2019-12-01,Karongi,beans,665.3575
2020-01-01,Karongi,beans,557.5
2020-02-01,Karongi,beans,541.535
2020-03-01,Karongi,beans,602.75
2020-04-01,Karongi,beans,649.465
2020-05-01,Karongi,beans,503.1425
2020-06-01,Karongi,beans,610.3
2020-07-01,Karongi,beans,646.0550000000001
2020-08-01,Karongi,beans,684.1700000000001
2020-09-01,Karongi,beans,775.66
2020-10-01,Karongi,beans,779.89
2020-11-01,Karongi,beans,743.6925
2020-12-01,Karongi,beans,576.02
2021-01-01,Karongi,beans,592.965
2021-02-01,Karongi,beans,538.0533333333334
2021-03-01,Karongi,beans,523.79
2021-04-01,Karongi,beans,499.745
2021-05-01,Karongi,beans,455.7125
2021-06-01,Karongi,beans,493.855
2021-07-01,Karongi,beans,465.7
2021-08-01,Karongi,beans,450.0725
2021-09-01,Karongi,beans,475.6975
2021-10-01,Karongi,beans,514.79
2021-11-01,Karongi,beans,489.93
2021-12-01,Karongi,beans,408.24666666666667
2022-01-01,Karongi,beans,374.99
2022-02-01,Karongi,beans,412.06
2022-03-01,Karongi,beans,415.7975
2022-04-01,Karongi,beans,468.76666666666665
2022-05-01,Karongi,beans,551.18
2022-06-01,Karongi,beans,580.5566666666667
2022-07-01,Karongi,beans,767.395
2022-08-01,Karongi,beans,787.7950000000001
2022-09-01,Karongi,beans,854.1425
2022-10-01,Karongi,beans,1256.4250000000002
2022-11-01,Karongi,beans,1206.4850000000001
2022-12-01,Karongi,beans,845.0
2023-01-01,Karongi,beans,1132.185
2023-02-01,Karongi,beans,1163.39
2023-03-01,Karongi,beans,1413.2275
2023-04-01,Karongi,beans,1440.335
2023-05-01,Karongi,beans,1417.9733333333334
2023-06-01,Karongi,beans,1420.1066666666666
2023-07-01,Karongi,beans,1212.9524999999999
2023-08-01,Karongi,beans,1243.318
2023-09-01,Karongi,beans,1277.6225
2023-10-01,Karongi,beans,1145.76
2023-11-01,Karongi,beans,955.6425
2023-12-01,Karongi,beans,788.94
2024-01-01,Karongi,beans,708.9
2024-02-01,Karongi,beans,618.184
2024-03-01,Karongi,beans,612.5
2024-04-01,Karongi,beans,676.0719999999999
2024-05-01,Karongi,beans,717.154
2024-06-01,Karongi,beans,826.6833333333334
2024-07-01,Karongi,beans,814.168
2024-08-01,Karongi,beans,811.8059999999999
2024-09-01,Karongi,beans,962.5925
2024-10-01,Karongi,beans,1100.666
2024-11-01,Karongi,beans,1077.375
2024-12-01,Karongi,beans,1040.8966666666668
2025-01-01,Karongi,beans,916.6225
2025-02-01,Karongi,beans,959.0220000000002
2025-03-01,Karongi,beans,1017.3299999999999
2025-04-01,Karongi,beans,1129.8899999999999
2025-05-01,Karongi,beans,1094.216
2025-06-01,Karongi,beans,1140.7939999999999
2025-07-01,Karongi,beans,1064.645
2025-08-01,Karongi,beans,1051.292
2025-09-01,Karongi,beans,1075.9875
2025-10-01,Karongi,beans,1122.665
2025-11-01,Karongi,beans,1235.4175
2025-12-01,Karongi,beans,943.25
2026-01-01,Karongi,beans,955.9466666666667
2026-02-01,Karongi,beans,1085.72
2026-03-01,Karongi,beans,1091.406
2026-04-01,Karongi,beans,1118.466
2026-05-01,Karongi,beans,1233.335
2008-01-01,Kayonza,beans,225.0
2008-02-01,Kayonza,beans,237.5
2008-03-01,Kayonza,beans,245.0
2008-04-01,Kayonza,beans,260.0
2008-05-01,Kayonza,beans,262.5
2008-06-01,Kayonza,beans,275.0
2008-07-01,Kayonza,beans,333.33
2008-08-01,Kayonza,beans,350.0
2008-09-01,Kayonza,beans,350.0
2008-10-01,Kayonza,beans,392.5
2010-07-01,Kayonza,beans,248.0
2010-08-01,Kayonza,beans,293.5
2010-09-01,Kayonza,beans,342.5
2010-10-01,Kayonza,beans,307.0
2010-11-01,Kayonza,beans,295.67
2010-12-01,Kayonza,beans,325.0
2011-01-01,Kayonza,beans,247.75
2011-02-01,Kayonza,beans,233.0
2011-03-01,Kayonza,beans,281.25
2011-04-01,Kayonza,beans,296.25
2011-05-01,Kayonza,beans,330.8
2011-06-01,Kayonza,beans,279.75
2011-07-01,Kayonza,beans,291.67
2011-08-01,Kayonza,beans,301.0
2011-09-01,Kayonza,beans,317.5
2011-10-01,Kayonza,beans,299.0
2011-11-01,Kayonza,beans,298.75
2011-12-01,Kayonza,beans,277.5
2012-01-01,Kayonza,beans,197.5
2012-02-01,Kayonza,beans,210.0
2012-03-01,Kayonza,beans,257.75
2012-04-01,Kayonza,beans,304.0
2012-05-01,Kayonza,beans,295.75
2012-06-01,Kayonza,beans,308.0
2012-07-01,Kayonza,beans,304.6
2012-08-01,Kayonza,beans,302.0
2012-09-01,Kayonza,beans,300.0
2012-10-01,Kayonza,beans,350.0
2012-11-01,Kayonza,beans,341.25
2012-12-01,Kayonza,beans,340.0
2013-01-01,Kayonza,beans,230.0
2013-02-01,Kayonza,beans,258.0
2013-03-01,Kayonza,beans,302.5
2013-04-01,Kayonza,beans,315.0
2013-05-01,Kayonza,beans,343.33
2013-06-01,Kayonza,beans,356.67
2013-07-01,Kayonza,beans,367.5
2013-08-01,Kayonza,beans,355.0
2013-09-01,Kayonza,beans,520.75
2013-10-01,Kayonza,beans,586.75
2013-11-01,Kayonza,beans,525.5
2013-12-01,Kayonza,beans,347.0
2014-01-01,Kayonza,beans,320.0
2014-02-01,Kayonza,beans,325.0
2014-03-01,Kayonza,beans,338.0
2014-04-01,Kayonza,beans,316.67
2014-05-01,Kayonza,beans,318.0
2014-06-01,Kayonza,beans,338.0
2014-07-01,Kayonza,beans,360.0
2014-08-01,Kayonza,beans,355.0
2014-09-01,Kayonza,beans,338.0
2014-10-01,Kayonza,beans,340.0
2014-11-01,Kayonza,beans,298.25
2014-12-01,Kayonza,beans,344.6
2015-01-01,Kayonza,beans,362.5
2015-02-01,Kayonza,beans,256.67
2015-03-01,Kayonza,beans,312.33
2015-04-01,Kayonza,beans,343.33
2015-05-01,Kayonza,beans,358.75
2015-06-01,Kayonza,beans,310.0
2015-07-01,Kayonza,beans,300.0
2015-08-01,Kayonza,beans,308.75
2015-09-01,Kayonza,beans,355.0
2015-10-01,Kayonza,beans,383.75
2015-11-01,Kayonza,beans,356.6
2015-12-01,Kayonza,beans,350.0
2008-01-01,Kicukiro,beans,305.0
2008-02-01,Kicukiro,beans,312.5
2008-03-01,Kicukiro,beans,327.5
2008-04-01,Kicukiro,beans,350.0
2008-05-01,Kicukiro,beans,310.0
2008-06-01,Kicukiro,beans,300.0
2008-07-01,Kicukiro,beans,366.67
2008-08-01,Kicukiro,beans,400.0
2008-09-01,Kicukiro,beans,395.0
2008-10-01,Kicukiro,beans,405.0
2008-11-01,Kicukiro,beans,375.0
2008-12-01,Kicukiro,beans,350.0
2009-01-01,Kicukiro,beans,302.5
2009-02-01,Kicukiro,beans,290.0
2009-03-01,Kicukiro,beans,250.0
2009-04-01,Kicukiro,beans,250.0
2009-05-01,Kicukiro,beans,272.5
2009-06-01,Kicukiro,beans,270.0
2009-07-01,Kicukiro,beans,262.5
2009-08-01,Kicukiro,beans,284.38
2009-09-01,Kicukiro,beans,306.25
2009-10-01,Kicukiro,beans,333.54
2009-11-01,Kicukiro,beans,404.5
2009-12-01,Kicukiro,beans,400.0
2010-01-01,Kicukiro,beans,362.5
2010-02-01,Kicukiro,beans,294.17
2010-03-01,Kicukiro,beans,295.0
2010-04-01,Kicukiro,beans,275.0
2010-05-01,Kicukiro,beans,276.67
2010-06-01,Kicukiro,beans,288.38
2010-07-01,Kicukiro,beans,289.27
2010-08-01,Kicukiro,beans,304.33500000000004
2010-09-01,Kicukiro,beans,341.25
2010-10-01,Kicukiro,beans,327.5
2010-11-01,Kicukiro,beans,338.105
2010-12-01,Kicukiro,beans,333.08500000000004
2011-01-01,Kicukiro,beans,304.635
2011-02-01,Kicukiro,beans,311.25
2011-03-01,Kicukiro,beans,324.75
2011-04-01,Kicukiro,beans,326.25
2011-05-01,Kicukiro,beans,322.25
2011-06-01,Kicukiro,beans,315.125
2011-07-01,Kicukiro,beans,323.33500000000004
2011-08-01,Kicukiro,beans,337.45
2011-09-01,Kicukiro,beans,327.33500000000004
2011-10-01,Kicukiro,beans,324.29999999999995
2011-11-01,Kicukiro,beans,311.0
2011-12-01,Kicukiro,beans,290.0
2012-01-01,Kicukiro,beans,262.2
2012-02-01,Kicukiro,beans,345.25
2012-03-01,Kicukiro,beans,311.33
2012-04-01,Kicukiro,beans,362.75
2012-05-01,Kicukiro,beans,414.33
2012-06-01,Kicukiro,beans,391.75
2012-07-01,Kicukiro,beans,385.2
2012-08-01,Kicukiro,beans,371.0
2012-09-01,Kicukiro,beans,330.0
2012-10-01,Kicukiro,beans,376.0
2012-11-01,Kicukiro,beans,391.5
2012-12-01,Kicukiro,beans,398.6
2013-01-01,Kicukiro,beans,394.67
2013-02-01,Kicukiro,beans,408.0
2013-03-01,Kicukiro,beans,362.71000000000004
2013-04-01,Kicukiro,beans,384.8
2013-05-01,Kicukiro,beans,409.25
2013-06-01,Kicukiro,beans,389.76
2013-07-01,Kicukiro,beans,399.9
2013-08-01,Kicukiro,beans,425.0
2013-09-01,Kicukiro,beans,483.625
2013-10-01,Kicukiro,beans,545.375
2013-11-01,Kicukiro,beans,537.625
2013-12-01,Kicukiro,beans,454.1
2014-01-01,Kicukiro,beans,369.625
2014-02-01,Kicukiro,beans,428.0
2014-03-01,Kicukiro,beans,436.0
2014-04-01,Kicukiro,beans,407.33500000000004
2014-05-01,Kicukiro,beans,459.25
2014-06-01,Kicukiro,beans,461.4
2014-07-01,Kicukiro,beans,455.67
2014-08-01,Kicukiro,beans,462.5
2014-09-01,Kicukiro,beans,450.16499999999996
2014-11-01,Kicukiro,beans,438.75
2014-12-01,Kicukiro,beans,413.25
2015-01-01,Kicukiro,beans,366.21000000000004
2015-02-01,Kicukiro,beans,395.03999999999996
2015-03-01,Kicukiro,beans,442.875
2015-04-01,Kicukiro,beans,454.16499999999996
2015-05-01,Kicukiro,beans,476.175
2015-06-01,Kicukiro,beans,456.8
2015-07-01,Kicukiro,beans,456.375
2015-08-01,Kicukiro,beans,444.1
2015-09-01,Kicukiro,beans,458.5
2015-10-01,Kicukiro,beans,467.0
2015-11-01,Kicukiro,beans,467.0
2008-01-01,Kirehe,beans,300.0
2008-02-01,Kirehe,beans,232.5
2008-03-01,Kirehe,beans,250.0
2008-04-01,Kirehe,beans,280.0
2008-05-01,Kirehe,beans,260.0
2008-06-01,Kirehe,beans,240.0
2008-07-01,Kirehe,beans,310.0
2008-08-01,Kirehe,beans,350.0
2008-09-01,Kirehe,beans,300.0
2008-10-01,Kirehe,beans,378.75
2008-11-01,Kirehe,beans,315.0
2008-12-01,Kirehe,beans,267.5
2009-01-01,Kirehe,beans,200.0
2009-02-01,Kirehe,beans,190.0
2009-03-01,Kirehe,beans,180.0
2009-04-01,Kirehe,beans,170.0
2009-05-01,Kirehe,beans,171.25
2009-06-01,Kirehe,beans,163.12
2009-07-01,Kirehe,beans,177.29
2009-08-01,Kirehe,beans,206.25
2009-09-01,Kirehe,beans,282.0
2009-10-01,Kirehe,beans,265.62
2009-11-01,Kirehe,beans,333.75
2009-12-01,Kirehe,beans,320.0
2010-01-01,Kirehe,beans,185.62
2010-02-01,Kirehe,beans,188.0
