date,district,season,rainfall_anomaly
1983-04-01,Burera,A,0.3007342795965007
1983-05-01,Burera,A,-1.4066828380896634
1983-06-01,Burera,off,-0.7105420902271264
1983-07-01,Burera,off,0.18443751566933853
1983-08-01,Burera,off,1.7082051061581225
1983-09-01,Burera,off,0.2461216078466745
1983-10-01,Burera,B,0.9705755155517731
1983-11-01,Burera,B,0.508064662002579
1983-12-01,Burera,B,-0.5576120771743401
1984-01-01,Burera,off,-0.33426606056470903
1984-02-01,Burera,off,-0.06887366103855515
1984-03-01,Burera,A,0.28796393413902954
1984-04-01,Burera,A,-0.30062498879640737
1984-05-01,Burera,A,-2.1188368059055698
1984-06-01,Burera,off,-1.434656101830365
1984-07-01,Burera,off,1.9399353354687237
1984-08-01,Burera,off,0.20055590129372566
1984-09-01,Burera,off,-0.9254629335239863
1984-10-01,Burera,B,0.1847916173592336
1984-11-01,Burera,B,-0.0538166124511676
1984-12-01,Burera,B,-0.721042294077676
1985-01-01,Burera,off,-0.5170043424429923
1985-02-01,Burera,off,-0.51581184280909
1985-03-01,Burera,A,-0.5618059563075678
1985-04-01,Burera,A,1.3024329573895301
1985-05-01,Burera,A,-0.8992869682456568
1985-06-01,Burera,off,0.44308657620590347
1985-07-01,Burera,off,0.3002375388740514
1985-08-01,Burera,off,-1.913287160438867
1985-09-01,Burera,off,0.8537323963114446
1985-10-01,Burera,B,0.5893672310805741
1985-11-01,Burera,B,0.9328316063745391
1985-12-01,Burera,B,-0.3932573307443779
1986-01-01,Burera,off,-0.45230061810190275
1986-02-01,Burera,off,0.38711749239670323
1986-03-01,Burera,A,-0.22700244112685383
1986-04-01,Burera,A,0.46895677145017883
1986-05-01,Burera,A,-0.025713515700621345
1986-06-01,Burera,off,0.5234476343646797
1986-07-01,Burera,off,-0.7136813385738625
1986-08-01,Burera,off,-1.5772048974111899
1986-09-01,Burera,off,-0.28771868723080085
1986-10-01,Burera,B,-0.2802226153580472
1986-11-01,Burera,B,0.16304218562307723
1986-12-01,Burera,B,0.10722285530349296
1987-01-01,Burera,off,0.6757840217854975
1987-02-01,Burera,off,0.04714050732370028
1987-03-01,Burera,A,0.3529760293730673
1987-04-01,Burera,A,-0.43479065633938835
1987-05-01,Burera,A,1.5039788430091598
1987-06-01,Burera,off,0.43578812295683
1987-07-01,Burera,off,-0.5093192592732967
1987-08-01,Burera,off,-0.5398760856120767
1987-09-01,Burera,off,0.9880149858741619
1987-10-01,Burera,B,-0.08931052209909593
1987-11-01,Burera,B,1.0340148259274209
1987-12-01,Burera,B,-1.059224313297181
1988-01-01,Burera,off,-0.16882869204178513
1988-02-01,Burera,off,0.5606765384919941
1988-03-01,Burera,A,0.6609434976167031
1988-04-01,Burera,A,0.6538853730597651
1988-05-01,Burera,A,0.3398528884866706
1988-06-01,Burera,off,-1.6100067781484666
1988-07-01,Burera,off,1.7837793010191427
1988-08-01,Burera,off,3.3264417814732816
1988-09-01,Burera,off,1.7112198864954207
1988-10-01,Burera,B,0.06457268824336063
1988-11-01,Burera,B,-0.4727133949758355
1988-12-01,Burera,B,-0.9233179130569876
1989-01-01,Burera,off,-0.7714995397515371
1989-02-01,Burera,off,-1.0002255904321649
1989-03-01,Burera,A,0.3275836690563291
1989-04-01,Burera,A,-0.46173536786079267
1989-05-01,Burera,A,0.31830051554806493
1989-06-01,Burera,off,-0.23712712993805962
1989-07-01,Burera,off,0.7571281579536008
1989-08-01,Burera,off,-0.5241787942044029
1989-09-01,Burera,off,0.057811388165452136
1989-10-01,Burera,B,-0.1644766270378665
1989-11-01,Burera,B,-0.6632560496415553
1989-12-01,Burera,B,0.6577033289470965
1990-01-01,Burera,off,-0.3437445700660471
1990-02-01,Burera,off,2.192649714196581
1990-03-01,Burera,A,-0.3804703771117346
1990-04-01,Burera,A,1.3299076143206832
1990-05-01,Burera,A,-0.5328153951853796
1990-06-01,Burera,off,-1.5650112195191848
1990-07-01,Burera,off,-0.5806075185919348
1990-08-01,Burera,off,-0.6945850861475855
1990-09-01,Burera,off,0.7058736149040653
1990-10-01,Burera,B,-0.343761831371704
1990-11-01,Burera,B,-0.4049094701605361
1990-12-01,Burera,B,0.1275416980181276
1991-01-01,Burera,off,-0.1792406416356422
1991-02-01,Burera,off,-0.26503912770672383
1991-03-01,Burera,A,-0.9792126916105536
1991-04-01,Burera,A,-0.34442276443268993
1991-05-01,Burera,A,2.008840601563187
1991-06-01,Burera,off,0.6341438043889028
1991-07-01,Burera,off,0.4236031806850525
1991-08-01,Burera,off,-1.7007611017040318
1991-09-01,Burera,off,-0.7084937797239828
1991-10-01,Burera,B,0.43278839960980364
1991-11-01,Burera,B,-0.513184835370761
1991-12-01,Burera,B,-0.23906676419383316
1992-01-01,Burera,off,-1.0347114748188744
1992-02-01,Burera,off,-0.9290340060882495
1992-03-01,Burera,A,-0.5013257702215203
1992-04-01,Burera,A,-0.1869106094998433
1992-05-01,Burera,A,-1.0453097648725138
1992-06-01,Burera,off,1.6432001720333231
1992-07-01,Burera,off,-0.2633294420336054
1992-08-01,Burera,off,-1.8312109233130764
1992-09-01,Burera,off,1.564307117942383
1992-10-01,Burera,B,0.5272770083724428
1992-11-01,Burera,B,-0.7517929485507191
1992-12-01,Burera,B,1.11022472668447
1993-01-01,Burera,off,1.040640904668989
1993-02-01,Burera,off,0.11582699803200891
1993-03-01,Burera,A,-0.5664651442586871
1993-04-01,Burera,A,-0.7100879546057346
1993-05-01,Burera,A,0.47703793160642904
1993-06-01,Burera,off,0.107543122501691
1993-07-01,Burera,off,-0.9013630484574279
1993-08-01,Burera,off,0.5477893759821868
1993-09-01,Burera,off,-1.6265913239929835
1993-10-01,Burera,B,-1.460500031898735
1993-11-01,Burera,B,0.11467099206391732
1993-12-01,Burera,B,-0.712217684821574
1994-01-01,Burera,off,0.3756027436431373
1994-02-01,Burera,off,-0.7719684641131811
1994-03-01,Burera,A,0.22521484272876371
1994-04-01,Burera,A,-0.09817345611897361
1994-05-01,Burera,A,0.16138918234556016
1994-06-01,Burera,off,-0.8154225648212307
1994-07-01,Burera,off,-0.30296081666917896
1994-08-01,Burera,off,0.7796792023918461
1994-09-01,Burera,off,0.0516763235915513
1994-10-01,Burera,B,-0.3799326291253065
1994-11-01,Burera,B,0.16138784109545856
1994-12-01,Burera,B,1.1492932427991025
1995-01-01,Burera,off,-0.6293115287850266
1995-02-01,Burera,off,-0.2735828208763084
1995-03-01,Burera,A,-0.4720281911195303
1995-04-01,Burera,A,0.05314528402902573
1995-05-01,Burera,A,0.9318032407639518
1995-06-01,Burera,off,2.9909594421215306
1995-07-01,Burera,off,-0.463927740287904
1995-08-01,Burera,off,-2.1080547062727755
1995-09-01,Burera,off,-0.15801674667846585
1995-10-01,Burera,B,0.48859577530891535
1995-11-01,Burera,B,-0.1855634112455156
1995-12-01,Burera,B,-1.0903318102755428
1996-01-01,Burera,off,-0.6696485409306288
1996-02-01,Burera,off,0.21904443913044364
1996-03-01,Burera,A,-0.17023292258304604
1996-04-01,Burera,A,-0.5397037641316187
1996-05-01,Burera,A,-0.8583867826769166
1996-06-01,Burera,off,1.776651944630868
1996-07-01,Burera,off,2.558467631935553
1996-08-01,Burera,off,1.6382537816147738
1996-09-01,Burera,off,0.27114148551560324
1996-10-01,Burera,B,-0.5856745981935482
1996-11-01,Burera,B,0.2710054710922467
1996-12-01,Burera,B,-0.3041079004083326
1997-01-01,Burera,off,1.4222050986019583
1997-02-01,Burera,off,-2.0861818328750847
1997-03-01,Burera,A,-0.4985414749669168
1997-04-01,Burera,A,0.33489504495855726
1997-05-01,Burera,A,-0.5868256123786533
1997-06-01,Burera,off,0.251708147781156
1997-07-01,Burera,off,0.2668028096866133
1997-08-01,Burera,off,0.23449087011692235
1997-09-01,Burera,off,0.22382465449291464
1997-10-01,Burera,B,0.5189528136977634
1997-11-01,Burera,B,0.9399186786075842
1997-12-01,Burera,B,1.221457163488487
1998-01-01,Burera,off,2.3821558741097935
1998-02-01,Burera,off,1.3222997521677138
1998-03-01,Burera,A,-0.5428572763816107
1998-04-01,Burera,A,0.2049709467372024
1998-05-01,Burera,A,0.8307370831873385
1998-06-01,Burera,off,0.7177944242101616
1998-07-01,Burera,off,0.20914089330339777
1998-08-01,Burera,off,-0.6316889704000835
1998-09-01,Burera,off,-0.7079328922575393
1998-10-01,Burera,B,0.3312799677279143
1998-11-01,Burera,B,-0.2779953121130693
1998-12-01,Burera,B,-0.5301370936779438
1999-01-01,Burera,off,0.37776110663288676
1999-02-01,Burera,off,-1.7155564898911428
1999-03-01,Burera,A,1.0242998132124967
1999-04-01,Burera,A,-0.6183615396286319
1999-05-01,Burera,A,-1.3998084647966593
1999-06-01,Burera,off,-0.35400786249645816
1999-07-01,Burera,off,-0.6738421284877469
1999-08-01,Burera,off,2.8615123624146066
1999-09-01,Burera,off,-0.15075727132365166
1999-10-01,Burera,B,-0.8617100388745612
1999-11-01,Burera,B,0.4583439375802182
1999-12-01,Burera,B,-0.45369337220751177
2000-01-01,Burera,off,-0.6809533198965342
2000-02-01,Burera,off,-1.3082207234170289
2000-03-01,Burera,A,-0.9868791955505793
2000-04-01,Burera,A,-0.8165883444204985
2000-05-01,Burera,A,-1.1198068542605548
2000-06-01,Burera,off,-0.7703302029237392
2000-07-01,Burera,off,0.12245549102375868
2000-08-01,Burera,off,-1.075340214693119
2000-09-01,Burera,off,-1.7031601316142044
2000-10-01,Burera,B,0.5523439347623295
2000-11-01,Burera,B,0.6130397005603759
2000-12-01,Burera,B,-0.11311554207807835
2001-01-01,Burera,off,-0.4032383308490359
2001-02-01,Burera,off,-0.5560564369911627
2001-03-01,Burera,A,0.7587341591623367
2001-04-01,Burera,A,-0.14745383063837864
2001-05-01,Burera,A,-0.9922367549350892
2001-06-01,Burera,off,-0.7190227796310639
2001-07-01,Burera,off,1.0074901006335146
2001-08-01,Burera,off,0.6705564470304086
2001-09-01,Burera,off,0.33764199514511223
2001-10-01,Burera,B,-0.23719309611697495
2001-11-01,Burera,B,1.151220385934363
2001-12-01,Burera,B,-0.1785129376456798
2002-01-01,Burera,off,0.6340244914450732
2002-02-01,Burera,off,-0.2835777699820238
2002-03-01,Burera,A,-0.6379374464173668
2002-04-01,Burera,A,-0.8555584594298434
2002-05-01,Burera,A,1.636580951161842
2002-06-01,Burera,off,-1.6428984876534243
2002-07-01,Burera,off,-0.1896899129714599
2002-08-01,Burera,off,-1.062957047319355
2002-09-01,Burera,off,-0.943061825999767
2002-10-01,Burera,B,0.35933390474647126
2002-11-01,Burera,B,-0.4247455094907354
2002-12-01,Burera,B,0.7220427580975192
2003-01-01,Burera,off,-0.15600208405830834
2003-02-01,Burera,off,-1.1364279170969718
2003-03-01,Burera,A,-0.9678880038279201
2003-04-01,Burera,A,0.6503188140936709
2003-05-01,Burera,A,0.6241139361283651
2003-06-01,Burera,off,0.18432117680182206
2003-07-01,Burera,off,-0.23969323295872713
2003-08-01,Burera,off,0.851420722603548
2003-09-01,Burera,off,1.0603719765999244
2003-10-01,Burera,B,0.06914247895944019
2003-11-01,Burera,B,-0.47182853146308673
2003-12-01,Burera,B,-1.0532257879836335
2004-01-01,Burera,off,0.8450865232101997
2004-02-01,Burera,off,1.148501438717323
2004-03-01,Burera,A,-0.3750562169729326
2004-04-01,Burera,A,0.5209684210245139
2004-05-01,Burera,A,-0.9994526688192087
2004-06-01,Burera,off,-1.6876992617788054
2004-07-01,Burera,off,-0.2208469195731416
2004-08-01,Burera,off,-1.1987558093231254
2004-09-01,Burera,off,0.48420107021480724
2004-10-01,Burera,B,-0.7874048415554191
2004-11-01,Burera,B,-0.1551468446782406
2004-12-01,Burera,B,-0.08020868227849386
2005-01-01,Burera,off,-0.23293228277214972
2005-02-01,Burera,off,-0.4378034539591455
2005-03-01,Burera,A,0.38189892151186305
2005-04-01,Burera,A,-0.6325531903243112
2005-05-01,Burera,A,-0.48001183656186514
2005-06-01,Burera,off,-0.9624783339611983
2005-07-01,Burera,off,-0.8125068153936154
2005-08-01,Burera,off,0.9444319502106838
2005-09-01,Burera,off,-0.23777979390059348
2005-10-01,Burera,B,0.3523610953590475
2005-11-01,Burera,B,-1.4416894540810758
2005-12-01,Burera,B,-1.560110641538892
2006-01-01,Burera,off,-0.10524369857900474
2006-02-01,Burera,off,0.3999507249893772
2006-03-01,Burera,A,-0.08258596061092982
2006-04-01,Burera,A,0.5837206731198025
2006-05-01,Burera,A,0.8681583109161921
2006-06-01,Burera,off,-1.2685574153659904
2006-07-01,Burera,off,0.766393933525764
2006-08-01,Burera,off,3.406958028100348
2006-09-01,Burera,off,-1.132714590380617
2006-10-01,Burera,B,-1.0595665303448698
2006-11-01,Burera,B,0.7841508485896138
2006-12-01,Burera,B,1.2855688483716399
2007-01-01,Burera,off,0.3539842995582169
2007-02-01,Burera,off,1.0216769694810062
2007-03-01,Burera,A,-0.6505541079392714
2007-04-01,Burera,A,-0.4839522777410925
2007-05-01,Burera,A,2.772740103270205
2007-06-01,Burera,off,1.0013404572541609
2007-07-01,Burera,off,2.2351384880488223
2007-08-01,Burera,off,-0.29427324818433725
2007-09-01,Burera,off,0.5723703966178377
2007-10-01,Burera,B,-0.7364996300106332
2007-11-01,Burera,B,-0.32701386294957757
2007-12-01,Burera,B,-0.920801786181414
2008-01-01,Burera,off,-0.4375054981648121
2008-02-01,Burera,off,-0.5358566506333806
2008-03-01,Burera,A,-0.04911366475759978
2008-04-01,Burera,A,-0.9883859792409212
2008-05-01,Burera,A,0.0567920380881573
2008-06-01,Burera,off,2.481895943542374
2008-07-01,Burera,off,-0.2814199784814483
2008-08-01,Burera,off,0.9144004623791299
2008-09-01,Burera,off,-1.0020849829427227
2008-10-01,Burera,B,-0.41271721356779295
2008-11-01,Burera,B,-0.8858597951188147
2008-12-01,Burera,B,-0.7672765963117578
2009-01-01,Burera,off,-0.466629542829731
2009-02-01,Burera,off,1.797139376651765
2009-03-01,Burera,A,-0.196782968346264
2009-04-01,Burera,A,-0.5839080551791617
2009-05-01,Burera,A,-0.18718007247679766
2009-06-01,Burera,off,-1.062392194417828
2009-07-01,Burera,off,-0.7086731106941031
2009-08-01,Burera,off,-0.5956144160885621
2009-09-01,Burera,off,-0.8968012819158695
2009-10-01,Burera,B,-0.38163837268943085
2009-11-01,Burera,B,-0.36984494715386274
2009-12-01,Burera,B,-0.43306773311091734
2010-01-01,Burera,off,0.8198254187947192
2010-02-01,Burera,off,5.872077092327935
2010-03-01,Burera,A,0.48270523812312144
2010-04-01,Burera,A,-0.1715653320971227
2010-05-01,Burera,A,-0.627417287097913
2010-06-01,Burera,off,0.7309053772151985
2010-07-01,Burera,off,-0.6402684224636842
2010-08-01,Burera,off,-2.1010244797179527
2010-09-01,Burera,off,-0.29722086104915124
2010-10-01,Burera,B,1.0920735307428966
2010-11-01,Burera,B,-0.5331847638003445
2010-12-01,Burera,B,0.8084485855407404
2011-01-01,Burera,off,0.15592510437688634
2011-02-01,Burera,off,0.2719582718384072
2011-03-01,Burera,A,0.35185690195125
2011-04-01,Burera,A,-0.635782465710483
2011-05-01,Burera,A,-0.09673072586827151
2011-06-01,Burera,off,2.7420232482997267
2011-07-01,Burera,off,0.5953193258145139
2011-08-01,Burera,off,2.4144690382991425
2011-09-01,Burera,off,1.799900427458954
2011-10-01,Burera,B,0.5156900770373154
2011-11-01,Burera,B,0.10953499553316388
2011-12-01,Burera,B,-0.35677068608639106
2012-01-01,Burera,off,-0.7629269105688898
2012-02-01,Burera,off,-0.9152871489154285
2012-03-01,Burera,A,-0.6590215947769897
2012-04-01,Burera,A,0.8649416899331535
2012-05-01,Burera,A,1.679626215512802
2012-06-01,Burera,off,0.2676483804029046
2012-07-01,Burera,off,-0.2599138728398292
2012-08-01,Burera,off,1.0045302299090757
2012-09-01,Burera,off,0.12002230005664813
2012-10-01,Burera,B,0.5492345554722061
2012-11-01,Burera,B,-0.33955014276973405
2012-12-01,Burera,B,0.516996571266818
2013-01-01,Burera,off,-0.1727032136942746
2013-02-01,Burera,off,-0.3612119267275053
2013-03-01,Burera,A,1.3924351778663255
2013-04-01,Burera,A,-0.03626769612048187
2013-05-01,Burera,A,-0.779858583602772
2013-06-01,Burera,off,-1.4031462064954032
2013-07-01,Burera,off,-0.8587119017015689
2013-08-01,Burera,off,-1.0892618425857143
2013-09-01,Burera,off,0.22045667052013776
2013-10-01,Burera,B,-0.7962930960446081
2013-11-01,Burera,B,0.6092740534270101
2013-12-01,Burera,B,1.4666424639280446
2014-01-01,Burera,off,-0.7248854887930084
2014-02-01,Burera,off,0.7828074991399253
2014-03-01,Burera,A,0.21229680814052795
2014-04-01,Burera,A,-0.13758304630294782
2014-05-01,Burera,A,-2.0415996708532367
2014-06-01,Burera,off,-0.12067023241179922
2014-07-01,Burera,off,-0.7406741018380413
2014-08-01,Burera,off,-0.31793418291326414
2014-09-01,Burera,off,-0.07035499596609784
2014-10-01,Burera,B,-0.12099843048016434
2014-11-01,Burera,B,-0.02746041814830214
2014-12-01,Burera,B,-0.6678547880337432
2015-01-01,Burera,off,-1.7296280578820646
2015-02-01,Burera,off,-0.5842399271065005
2015-03-01,Burera,A,0.14287269985454923
2015-04-01,Burera,A,0.1242878719235735
2015-05-01,Burera,A,-0.37939965132402237
2015-06-01,Burera,off,0.20574467310021963
2015-07-01,Burera,off,-0.5485708851844233
2015-08-01,Burera,off,-0.7702269966441744
2015-09-01,Burera,off,-0.06740219304654309
2015-10-01,Burera,B,0.15118821722422207
2015-11-01,Burera,B,0.2997433290322285
2015-12-01,Burera,B,-0.13103699937179591
2016-01-01,Burera,off,0.8134053793948612
2016-02-01,Burera,off,-1.755981651326038
2016-03-01,Burera,A,1.0988732022367578
2016-04-01,Burera,A,0.8638963895821521
2016-05-01,Burera,A,-1.0621949256854781
2016-06-01,Burera,off,-1.5391149457077147
2016-07-01,Burera,off,-0.23908844579330332
2016-08-01,Burera,off,-1.4440935457525024
2016-09-01,Burera,off,0.39457964813645147
2016-10-01,Burera,B,1.383186966838973
2016-11-01,Burera,B,1.15965872682422
2016-12-01,Burera,B,-0.7966333420377996
2017-01-01,Burera,off,-0.7305219932095391
2017-02-01,Burera,off,-0.6695074414199292
2017-03-01,Burera,A,-0.6572697005463228
2017-04-01,Burera,A,-0.5743174988106315
2017-05-01,Burera,A,-0.6297065444345449
2017-06-01,Burera,off,-1.3922313231025403
2017-07-01,Burera,off,-0.13258909398948698
2017-08-01,Burera,off,0.4677047436378495
2017-09-01,Burera,off,0.900801585913181
2017-10-01,Burera,B,0.9924943413442534
2017-11-01,Burera,B,0.28545621631844176
2017-12-01,Burera,B,-1.1435301396246442
2018-01-01,Burera,off,0.24819529713435232
2018-02-01,Burera,off,-0.3206901602961549
2018-03-01,Burera,A,2.2129348973651854
2018-04-01,Burera,A,2.729741304487985
2018-05-01,Burera,A,0.690100758631966
2018-06-01,Burera,off,-0.9582901347305747
2018-07-01,Burera,off,-0.6457788960228326
2018-08-01,Burera,off,-0.058752191227592905
2018-09-01,Burera,off,0.17487376097675475
2018-10-01,Burera,B,-0.750093013182687
2018-11-01,Burera,B,0.05310287719972297
2018-12-01,Burera,B,1.7032654103270373
2019-01-01,Burera,off,0.7810971953254559
2019-02-01,Burera,off,-0.6319544679419551
2019-03-01,Burera,A,-1.2138109918234141
2019-04-01,Burera,A,-0.16680946917128167
2019-05-01,Burera,A,0.8532148487178525
2019-06-01,Burera,off,0.46642612408437334
2019-07-01,Burera,off,0.1206901726290306
2019-08-01,Burera,off,-1.0696672166107775
2019-09-01,Burera,off,-0.1694154598036694
2019-10-01,Burera,B,-0.15526614595902596
2019-11-01,Burera,B,0.44505022467001887
2019-12-01,Burera,B,0.3779408341465148
2020-01-01,Burera,off,1.1062687386671075
2020-02-01,Burera,off,-0.2593389547310169
2020-03-01,Burera,A,-0.05670629497463236
2020-04-01,Burera,A,1.0321824217015176
2020-05-01,Burera,A,-1.6393546482977486
2020-06-01,Burera,off,-0.14711044728625358
2020-07-01,Burera,off,-0.7387654446280957
2020-08-01,Burera,off,-1.4939211969655795
2020-09-01,Burera,off,-0.12546770907992755
2020-10-01,Burera,B,1.163825046183619
2020-11-01,Burera,B,0.03584753135868869
2020-12-01,Burera,B,1.2011554187968878
2021-01-01,Burera,off,1.4078931436036777
2021-02-01,Burera,off,0.7406622719224294
2021-03-01,Burera,A,-0.41714878554513196
2021-04-01,Burera,A,-0.6969098224651681
2021-05-01,Burera,A,-0.18739305132990453
2021-06-01,Burera,off,-1.4308323144208528
2021-07-01,Burera,off,1.3071752212056438
2021-08-01,Burera,off,0.07349881263759561
2021-09-01,Burera,off,0.14244653221353823
2021-10-01,Burera,B,-0.25309710332293245
2021-11-01,Burera,B,-0.8751267269245214
2021-12-01,Burera,B,0.46281100020155286
2022-01-01,Burera,off,0.43924966787148334
2022-02-01,Burera,off,2.9362111874809886
2022-03-01,Burera,A,-0.43680131853532944
2022-04-01,Burera,A,-0.6192413180540385
2022-05-01,Burera,A,2.1378527663458264
2022-06-01,Burera,off,-1.0161531803138235
2022-07-01,Burera,off,-0.3562730356464816
2022-08-01,Burera,off,2.058879377205316
2022-09-01,Burera,off,0.027486178224669575
2022-10-01,Burera,B,-0.5417035330441258
2022-11-01,Burera,B,0.7159065971974476
2022-12-01,Burera,B,0.6185603442942087
2023-01-01,Burera,off,1.3878226071035231
2023-02-01,Burera,off,-1.790415075339204
2023-03-01,Burera,A,0.7460499919396609
2023-04-01,Burera,A,0.9234250928460516
2023-05-01,Burera,A,1.9788200420042006
2023-06-01,Burera,off,-0.8545148852094071
2023-07-01,Burera,off,-0.8247991276517948
2023-08-01,Burera,off,-2.326443614126087
2023-09-01,Burera,off,0.2256583183276083
2023-10-01,Burera,B,-1.0216626158620237
2023-11-01,Burera,B,0.34467590722195285
2023-12-01,Burera,B,0.3284136112931749
2024-01-01,Burera,off,-0.3333322355917257
2024-02-01,Burera,off,-1.3337470921134933
2024-03-01,Burera,A,-1.1673993646628429
2024-04-01,Burera,A,0.505170850761411
2024-05-01,Burera,A,-1.2021476792107562
2024-06-01,Burera,off,-1.6346790154540776
2024-07-01,Burera,off,-0.33445284422017646
2024-08-01,Burera,off,-1.2815709469614662
2024-09-01,Burera,off,0.3782029610685652
2024-10-01,Burera,B,0.07059413143908025
2024-11-01,Burera,B,3.9350033413144927
2024-12-01,Burera,B,-0.16236236201885204
2025-01-01,Burera,off,-0.10942565808089351
2025-02-01,Burera,off,-0.8977855262296326
2025-03-01,Burera,A,-1.3446186472965493
2025-04-01,Burera,A,1.0238297342094607
